Review_Id,outlet_product_id_,customer_id_, Review,negative,neutral,positive,sentiment,rev
727,701,40,"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",0.0,71.8,28.2,neu,One nice thing added gratuity bill since party larger 6 8  nt expect tip 
728,704,40,A FLY was in my apple juice.. A FLY!!!!!!!!,0.0,100.0,0.0,neu,FLY apple juice  FLY        
729,444,40,The Han Nan Chicken was also very tasty.,0.0,100.0,0.0,neu,Han Nan Chicken also tasty 
730,155,40,"As for the service, I thought it was good.",0.0,57.99999999999999,42.0,neu,service  thought good 
731,521,40,"The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.",0.0,100.0,0.0,neu,food barely lukewarm  must sitting waiting server bring us 
732,435,40,Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0.0,78.7,21.3,neu,Ryan s Bar definitely one Edinburgh establishment wo nt revisiting 
733,517,40,Nicest Chinese restaurant I've been in a while.,0.0,55.60000000000001,44.4,neu,Nicest Chinese restaurant ve 
734,442,40,"Overall, I like there food and the service.",0.0,66.7,33.300000000000004,neu,Overall  like food service 
735,440,40,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,0.0,100.0,0.0,neu,also serve Indian naan bread hummus spicy pine nut sauce world 
736,147,40,"Probably never coming back, and wouldn't recommend it.",20.9,79.10000000000001,0.0,neu,Probably never coming back  would nt recommend 
737,530,41,"Friend's pasta -- also bad, he barely touched it.",23.8,54.400000000000006,21.8,neu,Friend s pasta  also bad  barely touched 
738,526,41,"Try them in the airport to experience some tasty food and speedy, friendly service.",0.0,73.8,26.200000000000003,neu,Try airport experience tasty food speedy  friendly service 
739,530,41,I love the decor with the Chinese calligraphy wall paper.,0.0,58.8,41.2,neu,love decor Chinese calligraphy wall paper 
740,530,41,Never had anything to complain about here.,0.0,58.7,41.3,neu,Never anything complain 
741,526,41,The restaurant is very clean and has a family restaurant feel to it.,0.0,64.9,35.099999999999994,neu,restaurant clean family restaurant feel 
742,528,41,It was way over fried.,0.0,100.0,0.0,neu,way fried 
743,537,41,I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,16.900000000000002,66.2,16.900000000000002,neu,m sure long stood long enough begin feel awkwardly place 
744,529,41,"When I opened the sandwich, I was impressed, but not in a good way.",0.0,50.0,50.0,neu,opened sandwich  impressed  good way 
745,525,41,Will not be back!,0.0,100.0,0.0,neu,back 
746,528,41,There was a warm feeling with the service and I felt like their guest for a special treat.,0.0,26.1,73.9,pos,warm feeling service felt like guest special treat 
747,530,41,An extensive menu provides lots of options for breakfast.,0.0,100.0,0.0,neu,extensive menu provides lots options breakfast 
748,537,41,"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",0.0,100.0,0.0,neu,always order vegetarian menu dinner  wide array options choose 
749,529,41,"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",0.0,100.0,0.0,neu,watched prices inflate  portions get smaller management attitudes grow rapidly 
750,530,41,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,0.0,58.8,41.2,neu,Wonderful lil tapas ambience made feel warm fuzzy inside 
751,530,41,"I got to enjoy the seafood salad, with a fabulous vinegrette.",0.0,47.6,52.400000000000006,pos,got enjoy seafood salad  fabulous vinegrette 
752,529,41,"The wontons were thin, not thick and chewy, almost melt in your mouth.",0.0,100.0,0.0,neu,wontons thin  thick chewy  almost melt mouth 
753,529,41,"Level 5 spicy was perfect, where spice didn't over-whelm the soup.",0.0,70.89999999999999,29.1,neu,Level 5 spicy perfect  spice nt overwhelm soup 
754,534,41,We were sat right on time and our server from the get go was FANTASTIC!,0.0,60.2,39.8,neu,sat right time server get go FANTASTIC 
755,532,41,"Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.",19.3,80.7,0.0,neu,Main thing nt enjoy crowd older crowd  around mid 30s 
756,539,41,"When I'm on this side of town, this will definitely be a spot I'll hit up again!",0.0,72.8,27.200000000000003,neu,m side town  definitely spot ll hit 
757,526,41,I had to wait over 30 minutes to get my drink and longer to get 2 arepas.,0.0,100.0,0.0,neu,wait 30 minutes get drink longer get 2 arepas 
758,529,41,This is a GREAT place to eat!,0.0,36.9,63.1,pos,GREAT place eat 
759,1250,42,The jalapeno bacon is soooo good.,0.0,57.99999999999999,42.0,neu,jalapeno bacon soooo good 
760,399,42,The service was poor and thats being nice.,34.8,33.7,31.5,neg,service poor thats nice 
761,541,42,"Food was good, service was good, Prices were good.",0.0,40.8,59.2,pos,Food good  service good  Prices good 
762,545,42,The place was not clean and the food oh so stale!,0.0,62.6,37.4,neu,place clean food oh stale 
763,216,42,"The chicken dishes are OK, the beef is like shoe leather.",0.0,56.3,43.7,neu,chicken dishes OK  beef like shoe leather 
764,214,42,But the service was beyond bad.,53.8,46.2,0.0,neg,service beyond bad 
765,214,42,"I'm so happy to be here!!!""",0.0,52.2,47.8,neu,m happy    
766,399,42,Tasted like dirt.,34.8,29.0,36.2,pos,Tasted like dirt 
767,402,42,One of the few places in Phoenix that I would definately go back to again .,0.0,100.0,0.0,neu,One places Phoenix would definately go back 
768,552,42,The block was amazing.,37.7,13.0,49.4,pos,block amazing 
769,217,42,"It's close to my house, it's low-key, non-fancy, affordable prices, good food.",0.0,82.8,17.2,neu,s close house  s lowkey  nonfancy  affordable prices  good food 
770,677,42,* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,0.0,100.0,0.0,neu, Hot  Sour  Egg Flower Soups absolutely 5 Stars 
771,1248,42,My sashimi was poor quality being soggy and tasteless.,38.3,61.7,0.0,neu,sashimi poor quality soggy tasteless 
772,664,42,Great time - family dinner on a Sunday night.,0.0,63.1,36.9,neu,Great time  family dinner Sunday night 
773,398,42,"the food is not tasty at all, not to say its ""real traditional Hunan style"".",0.0,100.0,0.0,neu,food tasty  say  real traditional Hunan style  
774,405,42,"What did bother me, was the slow service.",37.5,62.5,0.0,neu,bother  slow service 
775,1245,42,The flair bartenders are absolutely amazing!,0.0,47.7,52.3,pos,flair bartenders absolutely amazing 
776,399,42,Their frozen margaritas are WAY too sugary for my taste.,0.0,100.0,0.0,neu,frozen margaritas WAY sugary taste 
777,829,43,These were so good we ordered them twice.,0.0,50.8,49.2,neu,good ordered twice 
778,69,43,So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.,17.7,67.10000000000001,15.2,neu,nutshell  1  restaraunt smells like combination dirty fish market sewer 
779,463,43,My girlfriend's veal was very bad.,46.7,53.3,0.0,neu,girlfriend s veal bad 
780,356,43,"Unfortunately, it was not good.",32.9,27.4,39.7,pos,Unfortunately  good 
781,584,43,I had a pretty satifying experience.,0.0,48.4,51.6,pos,pretty satifying experience 
782,1129,43,Join the club and get awesome offers via email.,0.0,48.8,51.2,pos,Join club get awesome offers via email 
783,120,43,"Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.",0.0,64.9,35.099999999999994,neu,Perfect someone   likes beer ice cold  case  even colder 
784,621,43,Bland and flavorless is a good way of describing the barely tepid meat.,0.0,73.4,26.6,neu,Bland flavorless good way describing barely tepid meat 
785,53,43,"The chains, which I'm no fan of, beat this place easily.",0.0,59.8,40.2,neu,chains  m fan  beat place easily 
786,567,43,The nachos are a MUST HAVE!,0.0,100.0,0.0,neu,nachos MUST 
787,497,43,We will not be coming back.,0.0,100.0,0.0,neu,coming back 
788,1075,43,"I don't have very many words to say about this place, but it does everything pretty well.",0.0,60.2,39.8,neu,nt many words say place  everything pretty well 
789,61,43,"The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.",11.4,56.89999999999999,31.8,neu,staff super nice quick even crazy crowds downtown juries  lawyers  court staff 
790,326,43,"Great atmosphere, friendly and fast service.",0.0,40.7,59.3,pos,Great atmosphere  friendly fast service 
791,1199,43,When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,31.8,46.7,21.5,neu,received Pita huge lot meat thumbs 
792,29,43,Once your food arrives it's meh.,24.5,75.5,0.0,neu,food arrives s meh 
793,724,43,Paying $7.85 for a hot dog and fries that looks like it came out of a kid's meal at the Wienerschnitzel is not my idea of a good meal.,0.0,73.5,26.5,neu,Paying  785 hot dog fries looks like came kid s meal Wienerschnitzel idea good meal 
794,360,43,The classic Maine Lobster Roll was fantastic.,0.0,58.1,41.9,neu,classic Maine Lobster Roll fantastic 
795,338,43,"My brother in law who works at the mall ate here same day, and guess what he was sick all night too.",24.8,75.2,0.0,neu,brother law works mall ate day  guess sick night 
796,466,43,So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,0.0,82.8,17.2,neu,good going review place twice  hereas tribute place tribute event held last night 
797,618,43,"The chips and salsa were really good, the salsa was very fresh.",0.0,52.2,47.8,neu,chips salsa really good  salsa fresh 
798,626,43,This place is great!!!!!!!!!!!!!!,0.0,74.0,26.0,neu,place great              
799,615,43,Mediocre food.,0.0,100.0,0.0,neu,Mediocre food 
800,627,43,Once you get inside you'll be impressed with the place.,0.0,61.7,38.3,neu,get inside ll impressed place 
801,464,43,I'm super pissd.,0.0,43.5,56.49999999999999,pos,m super pissd 
802,337,43,And service was super friendly.,0.0,22.0,78.0,pos,service super friendly 
803,58,43,Why are these sad little vegetables so overcooked?,43.7,56.3,0.0,neu,sad little vegetables overcooked 
804,132,43,This place was such a nice surprise!,0.0,27.800000000000004,72.2,pos,place nice surprise 
805,124,43,They were golden-crispy and delicious.,0.0,35.099999999999994,64.9,pos,goldencrispy delicious 
806,37,43,"I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.",11.9,74.3,13.900000000000002,neu,high hopes place since burgers cooked charcoal grill  unfortunately taste fell flat  way flat 
807,1197,43,I could eat their bruschetta all day it is devine.,0.0,100.0,0.0,neu,could eat bruschetta day devine 
808,679,44,Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.,0.0,81.6,18.4,neu,single employee came see OK even needed water refill finally served us food 
809,686,44,"Lastly, the mozzarella sticks, they were the best thing we ordered.",0.0,65.60000000000001,34.4,neu,Lastly  mozzarella sticks  best thing ordered 
810,768,44,"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.",0.0,58.2,41.8,neu,first time ever came amazing experience  still tell people awesome duck 
811,574,44,The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!,21.4,78.60000000000001,0.0,neu,server negligent needs made us feel unwelcome  would suggest place 
812,285,44,The service was terrible though.,50.8,49.2,0.0,neg,service terrible though 
813,763,44,"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!",0.0,100.0,0.0,neu,place overpriced  consistent boba  really OVERPRICED 
814,1049,44,It was packed!!,0.0,100.0,0.0,neu,packed  
815,1051,44,I love this place.,0.0,32.300000000000004,67.7,pos,love place 
816,573,44,I can say that the desserts were yummy.,0.0,46.9,53.1,pos,say desserts yummy 
817,208,44,The food was terrible.,60.8,39.2,0.0,neg,food terrible 
818,575,44,The seasonal fruit was fresh white peach puree.,0.0,72.3,27.700000000000003,neu,seasonal fruit fresh white peach puree 
819,284,44,It kept getting worse and worse so now I'm officially done.,50.8,49.2,0.0,neg,kept getting worse worse m officially done 
820,203,44,This place should honestly be blown up.,0.0,50.0,50.0,neu,place honestly blown 
821,205,44,But I definitely would not eat here again.,0.0,52.6,47.4,neu,definitely would eat 
822,281,44,Do not waste your money here!,60.7,39.3,0.0,neg,waste money 
823,682,44,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,0.0,61.1,38.9,neu,love put food nice plastic containers opposed cramming little paper takeout boxes 
824,580,44,The crÃÂÃÂÃÂÃÂªpe was delicate and thin and moist.,0.0,76.9,23.1,neu,crÃÂÃÂÃÂÃÂªpe delicate thin moist 
825,281,44,Awful service.,60.0,40.0,0.0,neg,Awful service 
826,770,44,Won't ever go here again.,0.0,100.0,0.0,neu,Wo nt ever go 
827,206,44,Food quality has been horrible.,53.8,46.2,0.0,neg,Food quality horrible 
828,206,44,For that price I can think of a few place I would have much rather gone.,0.0,100.0,0.0,neu,price think place would much rather gone 
829,209,44,The service here is fair at best.,0.0,23.5,76.5,pos,service fair best 
830,772,44,"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.",0.0,68.2,31.8,neu,love sushi  found Kabuki overpriced  overhip underservices 
831,692,44,Do yourself a favor and stay away from this dish.,0.0,59.7,40.3,neu,favor stay away dish 
832,858,45,Very poor service.,60.8,39.2,0.0,neg,poor service 
833,496,45,No one at the table thought the food was above average or worth the wait that we had for it.,0.0,78.7,21.3,neu,one table thought food average worth wait 
834,493,45,"Best service and food ever, Maria our server was so good and friendly she made our day.",0.0,46.6,53.400000000000006,pos,Best service food ever  Maria server good friendly made day 
835,365,45,They were excellent.,0.0,21.3,78.7,pos,excellent 
836,356,45,I paid the bill but did not tip because I felt the server did a terrible job.,30.7,69.3,0.0,neu,paid bill tip felt server terrible job 
837,889,45,Just had lunch here and had a great experience.,0.0,42.3,57.7,pos,lunch great experience 
838,614,45,I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.,11.7,70.1,18.2,neu,never bland food surprised considering article read focused much spices flavor 
839,1195,45,Food is way overpriced and portions are fucking small.,0.0,100.0,0.0,neu,Food way overpriced portions fucking small 
840,367,45,I recently tried Caballero's and I have been back every week since!,0.0,100.0,0.0,neu,recently tried Caballero s back every week since 
841,720,45,"for 40 bucks a head, i really expect better food.",0.0,71.6,28.4,neu,40 bucks head  really expect better food 
842,67,45,The food came out at a good pace.,0.0,57.99999999999999,42.0,neu,food came good pace 
843,628,45,"I ate there twice on my last visit, and especially enjoyed the salmon salad.",0.0,71.5,28.5,neu,ate twice last visit  especially enjoyed salmon salad 
844,860,45,I won't be back.,0.0,100.0,0.0,neu,wo nt back 
845,728,45,We could not believe how dirty the oysters were!,44.4,55.60000000000001,0.0,neu,could believe dirty oysters 
846,479,45,This place deserves no stars.,0.0,100.0,0.0,neu,place deserves stars 
847,617,45,I would not recommend this place.,0.0,54.50000000000001,45.5,neu,would recommend place 
848,592,46,"In fact I'm going to round up to 4 stars, just because she was so awesome.",0.0,66.10000000000001,33.900000000000006,neu,fact m going round 4 stars  awesome 
849,134,46,"To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.",31.3,68.7,0.0,neu,disbelief  dish qualified worst version foods ever tasted 
850,501,46,"Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!",32.6,49.7,17.7,neu,Bad day  low tolerance rude customer service people  job nice polite  wash dishes otherwise  
851,172,46,the potatoes were great and so was the biscuit.,0.0,42.3,57.7,pos,potatoes great biscuit 
852,602,46,I probably would not go here again.,0.0,100.0,0.0,neu,probably would go 
853,167,46,So flavorful and has just the perfect amount of heat.,0.0,51.9,48.1,neu,flavorful perfect amount heat 
854,111,46,The price is reasonable and the service is great.,0.0,49.4,50.6,pos,price reasonable service great 
855,168,46,"The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.",18.4,52.6,28.9,neu,Wife hated meal  coconut shrimp   friends really enjoy meals  either 
856,117,46,My fella got the huevos rancheros and they didn't look too appealing.,0.0,100.0,0.0,neu,fella got huevos rancheros nt look appealing 
857,430,46,"Went in for happy hour, great list of wines.",0.0,43.5,56.49999999999999,pos,Went happy hour  great list wines 
858,145,46,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,13.3,86.7,0.0,neu,may say buffet pricey think get pay place getting quite lot 
859,507,46,I probably won't be coming back here.,0.0,100.0,0.0,neu,probably wo nt coming back 
860,163,46,Worst food/service I've had in a while.,57.7,42.3,0.0,neg,Worst foodservice ve 
861,163,46,"This place is pretty good, nice little vibe in the restaurant.",0.0,40.3,59.7,pos,place pretty good  nice little vibe restaurant 
862,118,46,Talk about great customer service of course we will be back.,0.0,59.4,40.6,neu,Talk great customer service course back 
863,418,46,"Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.",0.0,100.0,0.0,neu,Hot dishes hot  cold dishes close room tempI watched staff prepare food BARE HANDS  glovesEverything deep fried oil 
864,118,46,I love their fries and their beans.,0.0,41.7,58.3,pos,love fries beans 
865,505,46,Always a pleasure dealing with him.,0.0,44.8,55.2,pos,Always pleasure dealing 
866,162,46,"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.",0.0,76.3,23.7,neu,plethora salads sandwiches  everything ve tried gets seal approval 
867,142,46,This place is awesome if you want something light and healthy during the summer.,0.0,38.2,61.8,pos,place awesome want something light healthy summer 
868,504,46,"For sushi on the Strip, this is the place to go.",0.0,100.0,0.0,neu,sushi Strip  place go 
869,459,46,"The service was great, even the manager came and helped with our table.",0.0,66.10000000000001,33.900000000000006,neu,service great  even manager came helped table 
870,463,47,The feel of the dining room was more college cooking course than high class dining and the service was slow at best.,0.0,74.1,25.9,neu,feel dining room college cooking course high class dining service slow best 
871,727,47,"I started this review with two stars, but I'm editing it to give it only one.",0.0,100.0,0.0,neu,started review two stars  m editing give one 
872,1125,47,this is the worst sushi i have ever eat besides Costco's.,36.9,63.1,0.0,neu,worst sushi ever eat besides Costco s 
873,657,47,"All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.",0.0,43.5,56.49999999999999,pos,excellent restaurant highlighted great service  unique menu  beautiful setting 
874,1078,47,My boyfriend and i sat at the bar and had a completely delightful experience.,0.0,59.4,40.6,neu,boyfriend sat bar completely delightful experience 
875,483,47,Weird vibe from owners.,36.2,63.8,0.0,neu,Weird vibe owners 
876,68,47,There was hardly any meat.,0.0,100.0,0.0,neu,hardly meat 
877,479,47,I've had better bagels from the grocery store.,0.0,63.3,36.7,neu,ve better bagels grocery store 
878,853,47,Go To Place for Gyros.,0.0,100.0,0.0,neu,Go Place Gyros 
879,473,47,"I love the owner/chef, his one authentic Japanese cool dude!",0.0,50.8,49.2,neu,love ownerchef  one authentic Japanese cool dude 
880,298,47,"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",16.900000000000002,56.3,26.700000000000003,neu,burgers nt good  pizza used amazing doughy flavorless 
881,724,47,I found a six inch long piece of wire in my salsa.,0.0,100.0,0.0,neu,found six inch long piece wire salsa 
882,559,47,"The service was terrible, food was mediocre.",38.3,61.7,0.0,neu,service terrible  food mediocre 
883,858,47,We definately enjoyed ourselves.,0.0,37.7,62.3,pos,definately enjoyed 
884,852,47,I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.,0.0,71.39999999999999,28.6,neu,ordered Albondigas soup  warm  tasted like tomato soup frozen meatballs 
885,617,47,"On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.",0.0,78.10000000000001,21.9,neu,three different occasions asked well done medium well  three times got bloodiest piece meat plate 
886,37,47,I had about two bites and refused to eat anymore.,30.6,69.39999999999999,0.0,neu,two bites refused eat anymore 
887,87,48,The service was extremely slow.,0.0,100.0,0.0,neu,service extremely slow 
888,658,48,"After 20 minutes wait, I got a table.",0.0,100.0,0.0,neu,20 minutes wait  got table 
889,363,48,Seriously killer hot chai latte.,60.0,40.0,0.0,neg,Seriously killer hot chai latte 
890,466,48,"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.",18.0,82.0,0.0,neu,allergy warnings menu  waitress absolutely clue meals contain peanuts 
891,355,48,My boyfriend tried the Mediterranean Chicken Salad and fell in love.,0.0,62.5,37.5,neu,boyfriend tried Mediterranean Chicken Salad fell love 
892,44,48,Their rotating beers on tap is also a highlight of this place.,0.0,71.39999999999999,28.6,neu,rotating beers tap also highlight place 
893,728,48,Pricing is a bit of a concern at Mellow Mushroom.,0.0,100.0,0.0,neu,Pricing bit concern Mellow Mushroom 
894,65,48,Worst Thai ever.,57.7,42.3,0.0,neg,Worst Thai ever 
895,1199,48,If you stay in Vegas you must get breakfast here at least once.,0.0,100.0,0.0,neu,stay Vegas must get breakfast least 
896,864,48,I want to first say our server was great and we had perfect service.,0.0,35.5,64.5,pos,want first say server great perfect service 
897,610,48,The pizza selections are good.,0.0,50.8,49.2,neu,pizza selections good 
898,75,48,"I had strawberry tea, which was good.",0.0,57.99999999999999,42.0,neu,strawberry tea  good 
899,328,48,Highly unprofessional and rude to a loyal patron!,53.0,22.2,24.9,neg,Highly unprofessional rude loyal patron 
900,84,48,"Overall, a great experience.",0.0,49.4,50.6,pos,Overall  great experience 
901,68,48,Spend your money elsewhere.,0.0,100.0,0.0,neu,Spend money elsewhere 
902,620,48,Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,0.0,77.0,23.0,neu,regular toasted bread equally satisfying occasional pats butter  Mmmm  
903,1077,48,The Buffet at Bellagio was far from what I anticipated.,0.0,100.0,0.0,neu,Buffet Bellagio far anticipated 
904,621,48,"And the drinks are WEAK, people!",49.5,50.5,0.0,neu,drinks WEAK  people 
905,496,48,#NAME?,0.0,100.0,0.0,neu, NAME 
906,27,48,"Also, I feel like the chips are bought, not made in house.",0.0,78.3,21.7,neu,Also  feel like chips bought  made house 
907,128,48,After the disappointing dinner we went elsewhere for dessert.,39.0,61.0,0.0,neu,disappointing dinner went elsewhere dessert 
908,120,48,The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!,0.0,80.9,19.1,neu,chips sals amazing                   
909,659,48,We won't be returning.,0.0,100.0,0.0,neu,wo nt returning 
910,125,48,This is my new fav Vegas buffet spot.,0.0,62.5,37.5,neu,new fav Vegas buffet spot 
911,474,48,I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.,23.3,61.3,15.3,neu,seriously believe owner many unexperienced employees running around like chickens heads cut 
912,287,48,"Very, very sad.",60.8,39.2,0.0,neg, sad 
913,183,49,"i felt insulted and disrespected, how could you talk and judge another human being like that?",37.5,47.6,14.9,neu,felt insulted disrespected  could talk judge another human like 
914,16,49,"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!",0.0,100.0,0.0,neu,call steakhouse ca nt properly cook steak  nt understand 
915,19,49,I'm not impressed with the concept or the food.,0.0,56.3,43.7,neu,m impressed concept food 
916,23,49,The only thing I wasn't too crazy about was their guacamole as I don't like it purÃÂÃÂÃÂÃÂ©ed.,18.9,62.8,18.3,neu,thing nt crazy guacamole nt like purÃÂÃÂÃÂÃÂ©ed 
917,175,49,"There is really nothing for me at postinos, hope your experience is better",23.3,48.5,28.1,neu,really nothing postinos  hope experience better
918,301,49,I got food poisoning here at the buffet.,48.7,51.3,0.0,neu,got food poisoning buffet 
919,393,49,They brought a fresh batch of fries and I was thinking yay something warm but no!,0.0,43.2,56.8,pos,brought fresh batch fries thinking yay something warm 
920,634,49,"What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.",17.9,51.0,31.1,neu,hilarious  yummy Christmas Eve dinner remember biggest fail entire trip us 
921,635,49,"Needless to say, I won't be going back anytime soon.",0.0,100.0,0.0,neu,Needless say  wo nt going back anytime soon 
922,7,49,This place is disgusting!,64.9,35.099999999999994,0.0,neg,place disgusting 
923,199,49,"Every time I eat here, I see caring teamwork to a professional degree.",0.0,73.8,26.200000000000003,neu,Every time eat  see caring teamwork professional degree 
924,385,49,The RI style calamari was a joke.,0.0,64.5,35.5,neu,RI style calamari joke 
925,634,49,"However, there was so much garlic in the fondue, it was barely edible.",0.0,100.0,0.0,neu,However  much garlic fondue  barely edible 
926,645,49,"I could barely stomach the meal, but didn't complain because it was a business lunch.",0.0,81.0,19.0,neu,could barely stomach meal  nt complain business lunch 
927,195,49,"It was so bad, I had lost the heart to finish it.",44.6,23.1,32.300000000000004,neg,bad  lost heart finish 
928,299,49,It also took her forever to bring us the check when we asked for it.,0.0,100.0,0.0,neu,also took forever bring us check asked 
929,3,49,We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!,25.5,52.5,22.0,neu,nt ones make scene restaurants nt get  definitely lost love one 
930,19,49,Disappointing experience.,61.5,38.5,0.0,neg,Disappointing experience 
931,721,50,"The food is about on par with Denny's, which is to say, not good at all.",0.0,73.4,26.6,neu,food par Denny s  say  good 
932,479,50,"If you want to wait for mediocre food and downright terrible service, then this is the place for you.",25.0,64.5,10.5,neu,want wait mediocre food downright terrible service  place 
933,130,50,WAAAAAAyyyyyyyyyy over rated is all I am saying.,0.0,100.0,0.0,neu,WAAAAAAyyyyyyyyyy rated saying 
934,708,50,We won't be going back.,0.0,100.0,0.0,neu,wo nt going back 
935,74,50,The place was fairly clean but the food simply wasn't worth it.,16.1,57.9,26.0,neu,place fairly clean food simply nt worth 
936,85,50,This place lacked style!!,0.0,100.0,0.0,neu,place lacked style  
937,477,50,"The sangria was about half of a glass wine full and was $12, ridiculous.",21.7,78.3,0.0,neu,sangria half glass wine full  12  ridiculous 
938,855,50,Don't bother coming here.,0.0,59.6,40.400000000000006,neu,nt bother coming 
939,32,50,"The meat was pretty dry, I had the sliced brisket and pulled pork.",0.0,71.39999999999999,28.6,neu,meat pretty dry  sliced brisket pulled pork 
940,42,50,"The building itself seems pretty neat, the bathroom is pretty trippy, but I wouldn't eat here again.",0.0,51.5,48.5,neu,building seems pretty neat  bathroom pretty trippy  would nt eat 
941,402,51,It was equally awful.,60.0,40.0,0.0,neg,equally awful 
942,1246,51,Probably not in a hurry to go back.,0.0,100.0,0.0,neu,Probably hurry go back 
943,677,51,very slow at seating even with reservation.,0.0,100.0,0.0,neu,slow seating even reservation 
944,545,51,Not good by any stretch of the imagination.,0.0,50.8,49.2,neu,good stretch imagination 
945,552,51,The cashew cream sauce was bland and the vegetables were undercooked.,0.0,100.0,0.0,neu,cashew cream sauce bland vegetables undercooked 
946,550,51,"The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.",0.0,100.0,0.0,neu,chipolte ranch dipping sause tasteless  seemed thin watered heat 
947,552,51,"It was a bit too sweet, not really spicy enough, and lacked flavor.",0.0,75.0,25.0,neu,bit sweet  really spicy enough  lacked flavor 
948,1251,51,I was VERY disappointed!!,64.8,35.2,0.0,neg,disappointed  
949,397,51,This place is horrible and way overpriced.,46.7,53.3,0.0,neu,place horrible way overpriced 
950,1245,51,"Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best.",0.0,70.39999999999999,29.6,neu,Maybe s Vegetarian fare  ve twice thought average best 
951,216,51,It wasn't busy at all and now we know why.,0.0,100.0,0.0,neu,nt busy know 
952,674,51,The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.,16.2,50.3,33.5,neu,tables outside also dirty lot time workers always friendly helpful menu 
953,677,51,"The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.",0.0,81.5,18.5,neu,ambiance feel like buffet setting  douchey indoor garden tea biscuits 
954,1248,51,Con: spotty service.,0.0,100.0,0.0,neu,Con  spotty service 
955,1251,51,"The fries were not hot, and neither was my burger.",0.0,100.0,0.0,neu,fries hot  neither burger 
956,1249,51,But then they came back cold.,0.0,100.0,0.0,neu,came back cold 
957,667,51,"Then our food came out, disappointment ensued.",39.8,60.2,0.0,neu,food came  disappointment ensued 
958,1255,51,The real disappointment was our waiter.,52.400000000000006,47.6,0.0,neg,real disappointment waiter 
959,670,51,My husband said she was very rude... did not even apologize for the bad food or anything.,43.6,47.0,9.4,neu,husband said rude  even apologize bad food anything 
960,282,52,The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.,0.0,100.0,0.0,neu,reason eat would fill night binge drinking get carbs stomach 
961,1050,52,"Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.",20.3,79.7,0.0,neu,Insults  profound deuchebaggery  go outside smoke break serving solidify 
962,283,52,If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?,0.0,100.0,0.0,neu,someone orders two tacos nt  think may part customer service ask combo ala cart 
